source_file,scorer,qrels_variant,threshold,pruning_percent,pipeline,metric,value,mean_full,equivalent
compare_all_finetuned_qualt5_test-2019_test-2020_0.15.csv,finetuned_qualt5,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,0.5853861580462856,0.5903063303445051,True
compare_all_finetuned_qualt5_test-2019_test-2020_0.15.csv,finetuned_qualt5,test-2019_test-2020,0.15,15.0,SPLADE,R@100,0.4520200962103824,0.4689618970534333,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.15.csv,finetuned_qualt5,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,0.9396170839469808,0.9354933726067746,True
compare_all_finetuned_qualt5_test-2019_test-2020_0.15.csv,finetuned_qualt5,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,0.6937247182640282,0.697936757957595,True
compare_all_finetuned_qualt5_test-2019_test-2020_0.15.csv,finetuned_qualt5,test-2019_test-2020,0.15,15.0,TAS-B,R@100,0.5310193453917942,0.553444309695361,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.3.csv,finetuned_qualt5,test-2019_test-2020,0.3,30.0,BM25,RR@10,0.8072164948453608,0.798678612338406,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.3.csv,finetuned_qualt5,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,0.4996544494301745,0.4873823836823968,True
compare_all_finetuned_qualt5_test-2019_test-2020_0.3.csv,finetuned_qualt5,test-2019_test-2020,0.3,30.0,BM25,R@100,0.4412626946380595,0.4769567428702132,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.3.csv,finetuned_qualt5,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,0.8618965799378171,0.8618106692848961,True
compare_all_finetuned_qualt5_test-2019_test-2020_0.3.csv,finetuned_qualt5,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,0.5782938777862627,0.5903063303445051,True
compare_all_finetuned_qualt5_test-2019_test-2020_0.3.csv,finetuned_qualt5,test-2019_test-2020,0.3,30.0,SPLADE,R@100,0.4210102864246919,0.4689618970534333,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.3.csv,finetuned_qualt5,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,0.9396170839469808,0.9354933726067746,True
compare_all_finetuned_qualt5_test-2019_test-2020_0.3.csv,finetuned_qualt5,test-2019_test-2020,0.3,30.0,TAS-B,nDCG@10,0.6795804993247979,0.697936757957595,True
compare_all_finetuned_qualt5_test-2019_test-2020_0.3.csv,finetuned_qualt5,test-2019_test-2020,0.3,30.0,TAS-B,R@100,0.4922945227505915,0.553444309695361,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.45.csv,finetuned_qualt5,test-2019_test-2020,0.45,45.0,BM25,RR@10,0.8228522336769759,0.798678612338406,True
compare_all_finetuned_qualt5_test-2019_test-2020_0.45.csv,finetuned_qualt5,test-2019_test-2020,0.45,45.0,BM25,nDCG@10,0.4894735090426124,0.4873823836823968,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.45.csv,finetuned_qualt5,test-2019_test-2020,0.45,45.0,BM25,R@100,0.4007008853882154,0.4769567428702132,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.45.csv,finetuned_qualt5,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,0.8533055146457209,0.8618106692848961,True
compare_all_finetuned_qualt5_test-2019_test-2020_0.45.csv,finetuned_qualt5,test-2019_test-2020,0.45,45.0,SPLADE,nDCG@10,0.5662914699082666,0.5903063303445051,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.45.csv,finetuned_qualt5,test-2019_test-2020,0.45,45.0,SPLADE,R@100,0.3829541555486036,0.4689618970534333,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.45.csv,finetuned_qualt5,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,0.937039764359352,0.9354933726067746,True
compare_all_finetuned_qualt5_test-2019_test-2020_0.45.csv,finetuned_qualt5,test-2019_test-2020,0.45,45.0,TAS-B,nDCG@10,0.6614008480746695,0.697936757957595,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.45.csv,finetuned_qualt5,test-2019_test-2020,0.45,45.0,TAS-B,R@100,0.4382103987077241,0.553444309695361,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.6.csv,finetuned_qualt5,test-2019_test-2020,0.6,60.0,BM25,RR@10,0.8263745704467353,0.798678612338406,True
compare_all_finetuned_qualt5_test-2019_test-2020_0.6.csv,finetuned_qualt5,test-2019_test-2020,0.6,60.0,BM25,nDCG@10,0.4698592256263194,0.4873823836823968,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.6.csv,finetuned_qualt5,test-2019_test-2020,0.6,60.0,BM25,R@100,0.3354455449212889,0.4769567428702132,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.6.csv,finetuned_qualt5,test-2019_test-2020,0.6,60.0,SPLADE,RR@10,0.827348224513173,0.8618106692848961,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.6.csv,finetuned_qualt5,test-2019_test-2020,0.6,60.0,SPLADE,nDCG@10,0.5212256099225002,0.5903063303445051,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.6.csv,finetuned_qualt5,test-2019_test-2020,0.6,60.0,SPLADE,R@100,0.3135840677495256,0.4689618970534333,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.6.csv,finetuned_qualt5,test-2019_test-2020,0.6,60.0,TAS-B,RR@10,0.8968335787923416,0.9354933726067746,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.6.csv,finetuned_qualt5,test-2019_test-2020,0.6,60.0,TAS-B,nDCG@10,0.602788613110302,0.697936757957595,False
compare_all_finetuned_qualt5_test-2019_test-2020_0.6.csv,finetuned_qualt5,test-2019_test-2020,0.6,60.0,TAS-B,R@100,0.3568177898464305,0.553444309695361,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.15.csv,metadata_qualt5_allmetapj_2s,dev.small,0.15,15.0,BM25,RR@10,0.19554873334243,0.1842761631873375,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.15.csv,metadata_qualt5_allmetapj_2s,dev.small,0.15,15.0,BM25,nDCG@10,0.2406825957127098,0.229934753202334,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.15.csv,metadata_qualt5_allmetapj_2s,dev.small,0.15,15.0,BM25,R@100,0.6632282712511939,0.6777578796561604,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.15.csv,metadata_qualt5_allmetapj_2s,dev.small,0.15,15.0,SPLADE,RR@10,0.2927298517305663,0.2969339837176502,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.15.csv,metadata_qualt5_allmetapj_2s,dev.small,0.15,15.0,SPLADE,nDCG@10,0.3474697824691171,0.3525535290063931,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.15.csv,metadata_qualt5_allmetapj_2s,dev.small,0.15,15.0,SPLADE,R@100,0.7950692454632283,0.8166905444126076,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.15.csv,metadata_qualt5_allmetapj_2s,dev.small,0.15,15.0,TAS-B,RR@10,0.3420293241460858,0.3472977213808154,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.15.csv,metadata_qualt5_allmetapj_2s,dev.small,0.15,15.0,TAS-B,nDCG@10,0.4034557654412482,0.4106574638556753,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.15.csv,metadata_qualt5_allmetapj_2s,dev.small,0.15,15.0,TAS-B,R@100,0.8605778414517671,0.8869149952244509,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.3.csv,metadata_qualt5_allmetapj_2s,dev.small,0.3,30.0,BM25,RR@10,0.1973402465093007,0.1842761631873375,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.3.csv,metadata_qualt5_allmetapj_2s,dev.small,0.3,30.0,BM25,nDCG@10,0.2402112941893727,0.229934753202334,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.3.csv,metadata_qualt5_allmetapj_2s,dev.small,0.3,30.0,BM25,R@100,0.6362941738299903,0.6777578796561604,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.3.csv,metadata_qualt5_allmetapj_2s,dev.small,0.3,30.0,SPLADE,RR@10,0.2861663141856541,0.2969339837176502,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.3.csv,metadata_qualt5_allmetapj_2s,dev.small,0.3,30.0,SPLADE,nDCG@10,0.3371583928740749,0.3525535290063931,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.3.csv,metadata_qualt5_allmetapj_2s,dev.small,0.3,30.0,SPLADE,R@100,0.7544054441260744,0.8166905444126076,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.3.csv,metadata_qualt5_allmetapj_2s,dev.small,0.3,30.0,TAS-B,RR@10,0.3327420748624179,0.3472977213808154,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.3.csv,metadata_qualt5_allmetapj_2s,dev.small,0.3,30.0,TAS-B,nDCG@10,0.3903055105115849,0.4106574638556753,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.3.csv,metadata_qualt5_allmetapj_2s,dev.small,0.3,30.0,TAS-B,R@100,0.8131208213944603,0.8869149952244509,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.45.csv,metadata_qualt5_allmetapj_2s,dev.small,0.45,45.0,BM25,RR@10,0.1947280779551552,0.1842761631873375,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.45.csv,metadata_qualt5_allmetapj_2s,dev.small,0.45,45.0,BM25,nDCG@10,0.2341004094028652,0.229934753202334,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.45.csv,metadata_qualt5_allmetapj_2s,dev.small,0.45,45.0,BM25,R@100,0.5909264565425023,0.6777578796561604,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.45.csv,metadata_qualt5_allmetapj_2s,dev.small,0.45,45.0,SPLADE,RR@10,0.2735783644881057,0.2969339837176502,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.45.csv,metadata_qualt5_allmetapj_2s,dev.small,0.45,45.0,SPLADE,nDCG@10,0.3200634494601704,0.3525535290063931,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.45.csv,metadata_qualt5_allmetapj_2s,dev.small,0.45,45.0,SPLADE,R@100,0.68628223495702,0.8166905444126076,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.45.csv,metadata_qualt5_allmetapj_2s,dev.small,0.45,45.0,TAS-B,RR@10,0.3180128598717417,0.3472977213808154,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.45.csv,metadata_qualt5_allmetapj_2s,dev.small,0.45,45.0,TAS-B,nDCG@10,0.3698347284114126,0.4106574638556753,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.45.csv,metadata_qualt5_allmetapj_2s,dev.small,0.45,45.0,TAS-B,R@100,0.7384073543457497,0.8869149952244509,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.6.csv,metadata_qualt5_allmetapj_2s,dev.small,0.6,60.0,BM25,RR@10,0.1833254309364624,0.1842761631873375,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.6.csv,metadata_qualt5_allmetapj_2s,dev.small,0.6,60.0,BM25,nDCG@10,0.2169547205520585,0.229934753202334,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.6.csv,metadata_qualt5_allmetapj_2s,dev.small,0.6,60.0,BM25,R@100,0.5148042024832855,0.6777578796561604,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.6.csv,metadata_qualt5_allmetapj_2s,dev.small,0.6,60.0,SPLADE,RR@10,0.2503179151316681,0.2969339837176502,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.6.csv,metadata_qualt5_allmetapj_2s,dev.small,0.6,60.0,SPLADE,nDCG@10,0.2895466862107095,0.3525535290063931,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.6.csv,metadata_qualt5_allmetapj_2s,dev.small,0.6,60.0,SPLADE,R@100,0.5906757402101243,0.8166905444126076,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.6.csv,metadata_qualt5_allmetapj_2s,dev.small,0.6,60.0,TAS-B,RR@10,0.2894456383317401,0.3472977213808154,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.6.csv,metadata_qualt5_allmetapj_2s,dev.small,0.6,60.0,TAS-B,nDCG@10,0.3331810111172189,0.4106574638556753,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_dev.small_0.6.csv,metadata_qualt5_allmetapj_2s,dev.small,0.6,60.0,TAS-B,R@100,0.6272086914995225,0.8869149952244509,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.15,15.0,BM25,RR@10,0.795561282932417,0.798678612338406,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,0.491079722936789,0.4873823836823968,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.15,15.0,BM25,R@100,0.4593456279253468,0.4769567428702132,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,0.8601783668793979,0.8618106692848961,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,0.5842184323876288,0.5903063303445051,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.15,15.0,SPLADE,R@100,0.4471675747073557,0.4689618970534333,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,0.9396170839469808,0.9354933726067746,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,0.6948639492092368,0.697936757957595,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.15,15.0,TAS-B,R@100,0.5240866591607694,0.553444309695361,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.3,30.0,BM25,RR@10,0.8060382916053019,0.798678612338406,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,0.4968674983596848,0.4873823836823968,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.3,30.0,BM25,R@100,0.4328730476969762,0.4769567428702132,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,0.8630993290787107,0.8618106692848961,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,0.5753439773598163,0.5903063303445051,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.3,30.0,SPLADE,R@100,0.4169832037299673,0.4689618970534333,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,0.937039764359352,0.9354933726067746,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.3,30.0,TAS-B,nDCG@10,0.679359075367286,0.697936757957595,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.3,30.0,TAS-B,R@100,0.483436268857771,0.553444309695361,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.45,45.0,BM25,RR@10,0.8183276059564718,0.798678612338406,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.45,45.0,BM25,nDCG@10,0.4793512325117432,0.4873823836823968,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.45,45.0,BM25,R@100,0.3932017375318647,0.4769567428702132,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,0.8579446899034529,0.8618106692848961,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.45,45.0,SPLADE,nDCG@10,0.5571707460074014,0.5903063303445051,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.45,45.0,SPLADE,R@100,0.3761733844239299,0.4689618970534333,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,0.9380706921944034,0.9354933726067746,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.45,45.0,TAS-B,nDCG@10,0.6554511451192891,0.697936757957595,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.45,45.0,TAS-B,R@100,0.4351687410995467,0.553444309695361,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.6,60.0,BM25,RR@10,0.8310137457044674,0.798678612338406,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.6,60.0,BM25,nDCG@10,0.4673310081707868,0.4873823836823968,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.6,60.0,BM25,R@100,0.3407853037969729,0.4769567428702132,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.6,60.0,SPLADE,RR@10,0.8613524791359843,0.8618106692848961,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.6,60.0,SPLADE,nDCG@10,0.5405623085104432,0.5903063303445051,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.6,60.0,SPLADE,R@100,0.3201507445905814,0.4689618970534333,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.6,60.0,TAS-B,RR@10,0.9449435444280804,0.9354933726067746,True
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.6,60.0,TAS-B,nDCG@10,0.6238832592130886,0.697936757957595,False
compare_all_metadata_qualt5_ALLMETAPJ_2S_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj_2s,test-2019_test-2020,0.6,60.0,TAS-B,R@100,0.3657952770083769,0.553444309695361,False
compare_all_metadata_qualt5_ATTFUS_2S_dev.small_0.15.csv,metadata_qualt5_attfus_2s,dev.small,0.15,15.0,BM25,RR@10,0.1975857324782828,0.1842761631873375,True
