scorer,qrels_variant,threshold,pruning_percent,pipeline,metric,n_queries,mean_full,mean_pruned,mean_diff_pruned_minus_full,lower_bound_relative,lower_bound_absolute,upper_bound_absolute,ci95_low,ci95_high,p_tost,p_noninferiority,t_noninferiority,p_upper_test,t_upper_test,passes_pruning_tost_p_lt_0.05,margin_respected_by_mean,margin_respected_by_ci
finetuned_qualt5_dev.small,,0.45,45.0,SPLADE,RR@10,6980,0.29693398371765134,0.27322247237003683,-0.023711511347614497,-0.05,-0.014846699185882568,1000000.0,-0.028291503844993956,-0.01913151885023504,0.9999253344679749,0.9999253344679749,-3.7942696147860597,0.0,-428014675.9491671,False,False,False
finetuned_qualt5_dev.small,,0.45,45.0,SPLADE,nDCG@10,6980,0.3525535290063942,0.31936756080218875,-0.03318596820420553,-0.05,-0.01762767645031971,1000000.0,-0.03800956546431036,-0.028362370944100698,0.9999999998637064,0.9999999998637064,-6.322870518066149,0.0,-406398776.15854174,False,False,False
finetuned_qualt5_dev.small,,0.45,45.0,SPLADE,R@100,6980,0.8166905444126075,0.6890401146131805,-0.12765042979942692,-0.05,-0.04083452722063038,1000000.0,-0.13634329360653155,-0.11895756599232228,1.0,1.0,-19.577616908604245,0.0,-225507295.62393552,False,False,False
finetuned_qualt5_dev.small,,0.45,45.0,TAS-B,RR@10,6980,0.3472977213808159,0.3154203620321099,-0.03187735934870605,-0.05,-0.017364886069040793,1000000.0,-0.03701089602981005,-0.02674382266760205,0.9999999844816359,0.9999999844816359,-5.5417659558476995,0.0,-381862279.8272184,False,False,False
finetuned_qualt5_dev.small,,0.45,45.0,TAS-B,nDCG@10,6980,0.4106574638556805,0.3671228631329111,-0.04353460072276947,-0.05,-0.02053287319278403,1000000.0,-0.04889146203925521,-0.03817773940628373,1.0,1.0,-8.41731283618975,0.0,-365942653.2925037,False,False,False
finetuned_qualt5_dev.small,,0.45,45.0,TAS-B,R@100,6980,0.8869149952244508,0.7405682903533906,-0.14634670487106016,-0.05,-0.04434574976122255,1000000.0,-0.15535775981971506,-0.13733564992240527,1.0,1.0,-22.189729967752715,0.0,-217544367.02334818,False,False,False
finetuned_qualt5_dev.small,,0.6,60.0,BM25,RR@10,6980,0.18427616318733797,0.18842571746941372,0.004149554282075774,-0.05,-0.009213808159366899,1000000.0,-0.002660142854020343,0.010959251418171891,6.034274458645877e-05,6.034274458645877e-05,3.846904166864812,0.0,-287869476.5451989,True,True,True
finetuned_qualt5_dev.small,,0.6,60.0,BM25,nDCG@10,6980,0.2299347532023317,0.22214549960873783,-0.007789253593593866,-0.05,-0.011496737660116586,1000000.0,-0.014738585662738307,-0.0008399215244494244,0.14783868018322402,0.14783868018322402,1.0458265079304145,0.0,-282085235.51593083,False,True,False
finetuned_qualt5_dev.small,,0.6,60.0,BM25,R@100,6980,0.6777578796561604,0.5248567335243552,-0.15290114613180517,-0.05,-0.033887893982808025,1000000.0,-0.1646286439271029,-0.14117364833650742,1.0,1.0,-19.89359992475032,0.0,-167154519.41098964,False,False,False
finetuned_qualt5_dev.small,,0.6,60.0,SPLADE,RR@10,6980,0.29693398371765134,0.2511738186200937,-0.04576016509755765,-0.05,-0.014846699185882568,1000000.0,-0.0516101848013215,-0.0399101453937938,1.0,1.0,-10.358903500324766,0.0,-335093580.3816698,False,False,False
finetuned_qualt5_dev.small,,0.6,60.0,SPLADE,nDCG@10,6980,0.3525535290063942,0.2909566052883615,-0.061596923718032735,-0.05,-0.01762767645031971,1000000.0,-0.0677447558314958,-0.05544909160456967,1.0,1.0,-14.020078600764755,0.0,-318861029.8237587,False,False,False
finetuned_qualt5_dev.small,,0.6,60.0,SPLADE,R@100,6980,0.8166905444126075,0.5978032473734478,-0.21888729703915952,-0.05,-0.04083452722063038,1000000.0,-0.22968180051769074,-0.2080927935606283,1.0,1.0,-32.33474796929014,0.0,-181602089.5373389,False,False,False
finetuned_qualt5_dev.small,,0.6,60.0,TAS-B,RR@10,6980,0.3472977213808159,0.2909970095965798,-0.05630071178423614,-0.05,-0.017364886069040793,1000000.0,-0.06271948868627918,-0.04988193488219309,1.0,1.0,-11.891058752705336,0.0,-305401496.0196343,False,False,False
finetuned_qualt5_dev.small,,0.6,60.0,TAS-B,nDCG@10,6980,0.4106574638556805,0.3347545705350032,-0.07590289332067736,-0.05,-0.02053287319278403,1000000.0,-0.08257606174426202,-0.0692297248970927,1.0,1.0,-16.2654473450779,0.0,-293759123.476975,False,False,False
finetuned_qualt5_dev.small,,0.6,60.0,TAS-B,R@100,6980,0.8869149952244508,0.6365329512893982,-0.25038204393505253,-0.05,-0.04434574976122255,1000000.0,-0.2612787003940374,-0.23948538747606765,1.0,1.0,-37.065843500565585,0.0,-179899628.5087291,False,False,False
finetuned_qualt5,test-2019_test-2020,0.15,15.0,BM25,RR@10,97,0.7986786123384061,0.8098469972181311,0.011168384879725084,-0.05,-0.039933930616920306,1000000.0,-0.04359263842451781,0.06592940818396797,0.03352320096566194,0.03352320096566194,1.852363020686835,0.0,-36248122.653474085,True,True,False
finetuned_qualt5,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,97,0.4873823836823968,0.5054054718443594,0.018023088161962623,-0.05,-0.02436911918411984,1000000.0,-0.006997254435487783,0.043043430759413026,0.0005540250772222986,0.0005540250772222986,3.363178029453458,0.0,-79334815.98120654,True,True,True
finetuned_qualt5,test-2019_test-2020,0.15,15.0,BM25,R@100,97,0.4769567428702133,0.46551137336618253,-0.011445369504030833,-0.05,-0.023847837143510665,1000000.0,-0.026835013777311276,0.0039442747692496095,0.05647639844373314,0.05647639844373314,1.5996928357455085,0.0,-128981820.4372816,False,True,False
finetuned_qualt5,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8653330060546556,0.003522336769759449,-0.05,-0.04309053346424481,1000000.0,-0.01193848643493423,0.01898315997445313,1.867178221872023e-08,1.867178221872023e-08,5.984533611498781,0.0,-128388008.72754452,True,True,True
finetuned_qualt5,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5853861580462856,-0.004920172298219585,-0.05,-0.029515316517225262,1000000.0,-0.01568785461943887,0.005847510022999698,8.352736810633835e-06,8.352736810633835e-06,4.534028211285567,0.0,-184346478.85049343,True,True,True
finetuned_qualt5,test-2019_test-2020,0.15,15.0,SPLADE,R@100,97,0.4689618970534333,0.4520200962103824,-0.016941800843050796,-0.05,-0.023448094852671665,1000000.0,-0.027124451717330987,-0.006759149968770603,0.10387486022636222,0.10387486022636222,1.2683231208414203,0.0,-194937877.14690208,False,True,False
finetuned_qualt5,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067747,0.9396170839469808,0.004123711340206186,-0.05,-0.04677466863033874,1000000.0,-0.006331679236566049,0.01457910191697842,3.9356384821734694e-16,3.9356384821734694e-16,9.663195744052903,0.0,-189852716.5264749,True,True,True
finetuned_qualt5,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6937247182640284,-0.004212039693566743,-0.05,-0.03489683789787975,1000000.0,-0.015583185832793185,0.0071591064456596985,2.902629725092315e-07,2.902629725092315e-07,5.356438330164666,0.0,-174563258.2316707,True,True,True
finetuned_qualt5,test-2019_test-2020,0.15,15.0,TAS-B,R@100,97,0.553444309695361,0.5310193453917941,-0.022424964303566906,-0.05,-0.02767221548476805,1000000.0,-0.03272322797326407,-0.012126700633869747,0.15718261398128885,0.15718261398128885,1.0114046025054972,0.0,-192749420.65088853,False,True,False
finetuned_qualt5,test-2019_test-2020,0.3,30.0,BM25,RR@10,97,0.7986786123384061,0.8072164948453608,0.008537882506954676,-0.05,-0.039933930616920306,1000000.0,-0.054291366293013114,0.07136713130692246,0.06448149500618372,0.06448149500618372,1.531385309232035,0.0,-31593315.732663557,False,True,False
finetuned_qualt5,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,97,0.4873823836823968,0.4996544494301745,0.012272065747777828,-0.05,-0.02436911918411984,1000000.0,-0.01820494058020076,0.042749072075756414,0.009486207151660575,0.009486207151660575,2.386460679996441,0.0,-65130553.368980326,True,True,True
finetuned_qualt5,test-2019_test-2020,0.3,30.0,BM25,R@100,97,0.4769567428702133,0.4412626946380597,-0.035694048232153684,-0.05,-0.023847837143510665,1000000.0,-0.05749426529663797,-0.013893831167669402,0.8582740634932864,0.8582740634932864,-1.0786380288088857,0.0,-91053422.84031527,False,False,False
finetuned_qualt5,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,97,0.8618106692848961,0.861896579937817,8.59106529209619e-05,-0.05,-0.04309053346424481,1000000.0,-0.025747688125977417,0.02591950943181934,0.0006417578743237799,0.0006417578743237799,3.3175619445741225,0.0,-76837312.8478669,True,True,True
finetuned_qualt5,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5782938777862628,-0.01201245255824236,-0.05,-0.029515316517225262,1000000.0,-0.028288914998622218,0.004264009882137496,0.01767234363851616,0.01767234363851616,2.1345492297669026,0.0,-121954284.76221293,True,True,True
finetuned_qualt5,test-2019_test-2020,0.3,30.0,SPLADE,R@100,97,0.4689618970534333,0.421010286424692,-0.047951610628741134,-0.05,-0.023448094852671665,1000000.0,-0.06620243493494253,-0.02970078632253974,0.9954842353865917,0.9954842353865917,-2.665035484250635,0.0,-108761356.38650255,False,False,False
finetuned_qualt5,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,97,0.9354933726067747,0.9396170839469808,0.004123711340206186,-0.05,-0.04677466863033874,1000000.0,-0.006331679236566049,0.01457910191697842,3.9356384821734694e-16,3.9356384821734694e-16,9.663195744052903,0.0,-189852716.5264749,True,True,True
finetuned_qualt5,test-2019_test-2020,0.3,30.0,TAS-B,nDCG@10,97,0.697936757957595,0.6795804993247984,-0.01835625863279693,-0.05,-0.03489683789787975,1000000.0,-0.03494175627096603,-0.0017707609946278312,0.025305663138994582,0.025305663138994582,1.9796083940987568,0.0,-119681928.83159274,True,True,False
finetuned_qualt5,test-2019_test-2020,0.3,30.0,TAS-B,R@100,97,0.553444309695361,0.49229452275059143,-0.06114978694476954,-0.05,-0.02767221548476805,1000000.0,-0.07984041642908696,-0.04245915746045211,0.9997060695450398,0.9997060695450398,-3.55538876804653,0.0,-106202117.7284536,False,False,False
finetuned_qualt5,test-2019_test-2020,0.45,45.0,BM25,RR@10,97,0.7986786123384061,0.8228522336769759,0.024173621338569797,-0.05,-0.039933930616920306,1000000.0,-0.039283137353841556,0.08763038003098114,0.02387085858145649,0.02387085858145649,2.005341708345487,0.0,-31280895.91163028,True,True,True
finetuned_qualt5,test-2019_test-2020,0.45,45.0,BM25,nDCG@10,97,0.4873823836823968,0.48947350904261233,0.0020911253602156244,-0.05,-0.02436911918411984,1000000.0,-0.03369513114600622,0.03787738186643747,0.07272844580008911,0.07272844580008911,1.4676911034449316,0.0,-55467782.91926274,False,True,False
finetuned_qualt5,test-2019_test-2020,0.45,45.0,BM25,R@100,97,0.4769567428702133,0.4007008853882153,-0.07625585748199809,-0.05,-0.023847837143510665,1000000.0,-0.10599237436258618,-0.04651934060141,0.9996443971926289,0.9996443971926289,-3.4983619160254085,0.0,-66752419.957883194,False,False,False
finetuned_qualt5,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.8533055146457208,-0.008505154639175259,-0.05,-0.04309053346424481,1000000.0,-0.04076223801379554,0.023751928735445026,0.017938140155793394,0.017938140155793394,2.128259197486365,0.0,-61536385.83379775,True,True,True
finetuned_qualt5,test-2019_test-2020,0.45,45.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5662914699082667,-0.024014860436238458,-0.05,-0.029515316517225262,1000000.0,-0.04570889535093742,-0.002320825521539494,0.3079577790078454,0.3079577790078454,0.5032866900949995,0.0,-91499085.67055905,False,True,False
finetuned_qualt5,test-2019_test-2020,0.45,45.0,SPLADE,R@100,97,0.4689618970534333,0.38295415554860374,-0.08600774150482954,-0.05,-0.023448094852671665,1000000.0,-0.11096735469609068,-0.06104812831356841,0.9999985713352206,0.9999985713352206,-4.975234038600217,0.0,-79527854.33990696,False,False,False
finetuned_qualt5,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067747,0.937039764359352,0.0015463917525773197,-0.05,-0.04677466863033874,1000000.0,-0.01975398455378006,0.0228467680589347,9.422960619770252e-06,9.422960619770252e-06,4.503044706679844,0.0,-93190105.18462104,True,True,True
finetuned_qualt5,test-2019_test-2020,0.45,45.0,TAS-B,nDCG@10,97,0.697936757957595,0.6614008480746697,-0.03653590988292555,-0.05,-0.03489683789787975,1000000.0,-0.05758056828596385,-0.015491251479887256,0.5612699045671243,0.5612699045671243,-0.15460132987077585,0.0,-94322480.60475272,False,False,False
finetuned_qualt5,test-2019_test-2020,0.45,45.0,TAS-B,R@100,97,0.553444309695361,0.4382103987077242,-0.11523391098763684,-0.05,-0.02767221548476805,1000000.0,-0.14117780155551807,-0.08929002041975562,0.999999999288837,0.999999999288837,-6.699403522747941,0.0,-76510673.48880787,False,False,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,BM25,RR@10,97,0.7986786123384061,0.8263745704467353,0.027695958108329248,-0.05,-0.039933930616920306,1000000.0,-0.045910450504777066,0.10130236672143555,0.035645902408831406,0.035645902408831406,1.8238122283051503,0.0,-26967546.630192883,True,True,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,BM25,nDCG@10,97,0.4873823836823968,0.4698592256263194,-0.017523158056077317,-0.05,-0.02436911918411984,1000000.0,-0.05713144708968507,0.02208513097753043,0.3661412408967919,0.3661412408967919,0.343087918414885,0.0,-50115377.22899233,False,True,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,BM25,R@100,97,0.4769567428702133,0.3354455449212889,-0.14151119794892442,-0.05,-0.023847837143510665,1000000.0,-0.18255567560991065,-0.10046672028793817,0.999999931374501,0.999999931374501,-5.6904104656876715,0.0,-48361794.46170175,False,False,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,SPLADE,RR@10,97,0.8618106692848961,0.8273482245131728,-0.034462444771723125,-0.05,-0.04309053346424481,1000000.0,-0.08316059610145221,0.014235706558005955,0.3629210120776867,0.3629210120776867,0.35168933985176387,0.0,-40760980.15504427,False,True,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5212256099225003,-0.06908072042200494,-0.05,-0.029515316517225262,1000000.0,-0.10308728504766103,-0.03507415579634886,0.9884691829921326,0.9884691829921326,-2.309457214949731,0.0,-58370625.51027582,False,False,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,SPLADE,R@100,97,0.4689618970534333,0.31358406774952563,-0.15537782930390762,-0.05,-0.023448094852671665,1000000.0,-0.19196185526615758,-0.11879380334165765,0.999999999918048,0.999999999918048,-7.1582732141176,0.0,-54258233.4159128,False,False,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,TAS-B,RR@10,97,0.9354933726067747,0.8968335787923416,-0.03865979381443299,-0.05,-0.04677466863033874,1000000.0,-0.08096212671007344,0.0036425390812074646,0.3521037598819222,0.3521037598819222,0.3807803990231256,0.0,-46923756.974988684,False,True,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,TAS-B,nDCG@10,97,0.697936757957595,0.602788613110302,-0.09514814484729323,-0.05,-0.03489683789787975,1000000.0,-0.13138433291051288,-0.058911956784073585,0.9993222224377861,0.9993222224377861,-3.300509944234987,0.0,-54779064.97602563,False,False,False
finetuned_qualt5,test-2019_test-2020,0.6,60.0,TAS-B,R@100,97,0.553444309695361,0.3568177898464306,-0.19662651984893043,-0.05,-0.02767221548476805,1000000.0,-0.23312584981274498,-0.16012718988511587,0.9999999999999959,0.9999999999999959,-9.188432879753856,0.0,-54384140.8540784,False,False,False
itn_dev.small,,0.15,15.0,BM25,RR@10,6980,0.18427616318733797,0.18092929913130484,-0.003346864056033109,-0.05,-0.009213808159366899,1000000.0,-0.008547441450689856,0.001853713338623639,0.013517311831842349,0.013517311831842349,2.211484009396916,0.0,-376939677.25750357,True,True,True
itn_dev.small,,0.15,15.0,BM25,nDCG@10,6980,0.2299347532023317,0.2226308898856378,-0.007303863316693895,-0.05,-0.011496737660116586,1000000.0,-0.012465125764319513,-0.002142600869068277,0.055658894863009276,0.055658894863009276,1.5924995589305855,0.0,-379810945.93500495,False,True,False
itn_dev.small,,0.15,15.0,BM25,R@100,6980,0.6777578796561604,0.6143505253104108,-0.06340735434574976,-0.05,-0.033887893982808025,1000000.0,-0.07175002429597646,-0.05506468439552307,0.9999999999978065,0.9999999999978065,-6.936282429568435,0.0,-234973227.29135835,False,False,False
itn_dev.small,,0.15,15.0,SPLADE,RR@10,6980,0.29693398371765134,0.27534474916996404,-0.021589234547687266,-0.05,-0.014846699185882568,1000000.0,-0.025533048547773253,-0.01764542054760128,0.999595888640646,0.999595888640646,-3.3514305586708915,0.0,-497057924.2358872,False,False,False
itn_dev.small,,0.15,15.0,SPLADE,nDCG@10,6980,0.3525535290063942,0.3250524634423248,-0.027501065564069387,-0.05,-0.01762767645031971,1000000.0,-0.03170357147585275,-0.02329855965228602,0.9999979066265658,0.9999979066265658,-4.605548252914751,0.0,-466460738.7101306,False,False,False
itn_dev.small,,0.15,15.0,SPLADE,R@100,6980,0.8166905444126075,0.7285100286532952,-0.08818051575931232,-0.05,-0.04083452722063038,1000000.0,-0.09552508393937882,-0.08083594757924582,1.0,1.0,-12.636893886563552,0.0,-266905294.21657246,False,False,False
itn_dev.small,,0.15,15.0,TAS-B,RR@10,6980,0.3472977213808159,0.31828472506481104,-0.029012996316004912,-0.05,-0.017364886069040793,1000000.0,-0.03357119205503069,-0.024454800576979137,0.9999997202964594,0.9999997202964594,-5.009402388406845,0.0,-430061394.29786307,False,False,False
itn_dev.small,,0.15,15.0,TAS-B,nDCG@10,6980,0.4106574638556805,0.37494399472905443,-0.03571346912662614,-0.05,-0.02053287319278403,1000000.0,-0.04043586276182806,-0.030991075491424217,0.9999999998437298,0.9999999998437298,-6.301588684626216,0.0,-415108137.8583876,False,False,False
itn_dev.small,,0.15,15.0,TAS-B,R@100,6980,0.8869149952244508,0.7904727793696275,-0.09644221585482332,-0.05,-0.04434574976122255,1000000.0,-0.10406217992167135,-0.08882225178797529,1.0,1.0,-13.402282188229243,0.0,-257258975.23827037,False,False,False
itn_dev.small,,0.3,30.0,BM25,RR@10,6980,0.18427616318733797,0.15460448219402378,-0.02967168099331423,-0.05,-0.009213808159366899,1000000.0,-0.03628144978674398,-0.023061912199884474,0.9999999993157225,0.9999999993157225,-6.067330090463524,0.0,-296576790.7415778,False,False,False
itn_dev.small,,0.3,30.0,BM25,nDCG@10,6980,0.2299347532023317,0.18851653050615338,-0.04141822269617831,-0.05,-0.011496737660116586,1000000.0,-0.048205086734347355,-0.03463135865800926,1.0,1.0,-8.642460673966058,0.0,-288837971.16036934,False,False,False
itn_dev.small,,0.3,30.0,BM25,R@100,6980,0.6777578796561604,0.5029011461318051,-0.1748567335243553,-0.05,-0.033887893982808025,1000000.0,-0.18618771563984804,-0.16352575140886255,1.0,1.0,-24.38815729388289,0.0,-173003918.01216874,False,False,False
itn_dev.small,,0.3,30.0,SPLADE,RR@10,6980,0.29693398371765134,0.23732199708918905,-0.05961198662846228,-0.05,-0.014846699185882568,1000000.0,-0.06568337033825097,-0.05354060291867358,1.0,1.0,-14.45363600050513,0.0,-322875998.07450634,False,False,False
itn_dev.small,,0.3,30.0,SPLADE,nDCG@10,6980,0.3525535290063942,0.27609181744981787,-0.07646171155657634,-0.05,-0.01762767645031971,1000000.0,-0.0829416810780289,-0.06998174203512378,1.0,1.0,-17.79832320352015,0.0,-302517488.9375838,False,False,False
itn_dev.small,,0.3,30.0,SPLADE,R@100,6980,0.8166905444126075,0.589087870105062,-0.22760267430754538,-0.05,-0.04083452722063038,1000000.0,-0.23828983503059228,-0.21691551358449848,1.0,1.0,-34.25814839653662,0.0,-183426118.04056895,False,False,False
itn_dev.small,,0.3,30.0,TAS-B,RR@10,6980,0.3472977213808159,0.2720964660936008,-0.07520125528721518,-0.05,-0.017364886069040793,1000000.0,-0.08196069365596578,-0.06844181691846457,1.0,1.0,-16.773118906834046,0.0,-290009908.90214616,False,False,False
itn_dev.small,,0.3,30.0,TAS-B,nDCG@10,6980,0.4106574638556805,0.31640691923271874,-0.0942505446229618,-0.05,-0.02053287319278403,1000000.0,-0.10133691788614352,-0.08716417135978008,1.0,1.0,-20.392524881492722,0.0,-276630099.78298396,False,False,False
itn_dev.small,,0.3,30.0,TAS-B,R@100,6980,0.8869149952244508,0.6366881566380135,-0.2502268385864374,-0.05,-0.04434574976122255,1000000.0,-0.26111366445382084,-0.23934001271905397,1.0,1.0,-37.07136664489942,0.0,-180062074.33953527,False,False,False
itn_dev.small,,0.45,45.0,BM25,RR@10,6980,0.18427616318733797,0.13028766998681038,-0.053988493200527586,-0.05,-0.009213808159366899,1000000.0,-0.06138154998812839,-0.04659543641292678,1.0,1.0,-11.87221941235237,0.0,-265154741.84579203,False,False,False
itn_dev.small,,0.45,45.0,BM25,nDCG@10,6980,0.2299347532023317,0.15708972057927928,-0.07284503262305243,-0.05,-0.011496737660116586,1000000.0,-0.08054410272778863,-0.06514596251831624,1.0,1.0,-15.620237743596737,0.0,-254615696.9951745,False,False,False
itn_dev.small,,0.45,45.0,BM25,R@100,6980,0.6777578796561604,0.39471107927411647,-0.28304680038204394,-0.05,-0.033887893982808025,1000000.0,-0.2958446279522757,-0.2702489728118122,1.0,1.0,-38.16485163113089,0.0,-153174787.06708223,False,False,False
itn_dev.small,,0.45,45.0,SPLADE,RR@10,6980,0.29693398371765134,0.19972597443944146,-0.09720800927820986,-0.05,-0.014846699185882568,1000000.0,-0.10475758398802255,-0.08965843456839716,1.0,1.0,-21.385734743602907,0.0,-259657560.06666398,False,False,False
itn_dev.small,,0.45,45.0,SPLADE,nDCG@10,6980,0.3525535290063942,0.22864963019649429,-0.1239038988098999,-0.05,-0.01762767645031971,1000000.0,-0.13185161828528397,-0.11595617933451581,1.0,1.0,-26.213016198198904,0.0,-246649898.38840327,False,False,False
itn_dev.small,,0.45,45.0,SPLADE,R@100,6980,0.8166905444126075,0.45653056351480414,-0.36015998089780327,-0.05,-0.04083452722063038,1000000.0,-0.37227773789361807,-0.34804222390198847,1.0,1.0,-51.65765834323992,0.0,-161771247.33841392,False,False,False
itn_dev.small,,0.45,45.0,TAS-B,RR@10,6980,0.3472977213808159,0.22684762586983215,-0.12045009551098376,-0.05,-0.017364886069040793,1000000.0,-0.1285156952802419,-0.11238449574172564,1.0,1.0,-25.05434808013918,0.0,-243045061.7850108,False,False,False
itn_dev.small,,0.45,45.0,TAS-B,nDCG@10,6980,0.4106574638556805,0.25903019399096106,-0.15162726986471947,-0.05,-0.02053287319278403,1000000.0,-0.16001616172511926,-0.14323837800431968,1.0,1.0,-30.63394652853463,0.0,-233678570.18433785,False,False,False
itn_dev.small,,0.45,45.0,TAS-B,R@100,6980,0.8869149952244508,0.4901623686723974,-0.3967526265520535,-0.05,-0.04434574976122255,1000000.0,-0.40897158258204963,-0.3845336705220574,1.0,1.0,-56.5371209905913,0.0,-160431442.02148995,False,False,False
itn_dev.small,,0.6,60.0,BM25,RR@10,6980,0.18427616318733797,0.10608706280984218,-0.07818910037749577,-0.05,-0.009213808159366899,1000000.0,-0.08609106846028323,-0.0702871322947083,1.0,1.0,-17.111248353831677,0.0,-248077958.6642681,False,False,False
itn_dev.small,,0.6,60.0,BM25,nDCG@10,6980,0.2299347532023317,0.12597021785456036,-0.10396453534777135,-0.05,-0.011496737660116586,1000000.0,-0.11226016695477499,-0.09566890374076771,1.0,1.0,-21.85065566966389,0.0,-236305594.89657235,False,False,False
itn_dev.small,,0.6,60.0,BM25,R@100,6980,0.6777578796561604,0.2914756446991404,-0.3862822349570201,-0.05,-0.033887893982808025,1000000.0,-0.39966430711377593,-0.3729001628002642,1.0,1.0,-51.62130448436744,0.0,-146487381.95412144,False,False,False
itn_dev.small,,0.6,60.0,SPLADE,RR@10,6980,0.29693398371765134,0.15949896529767588,-0.13743501841997544,-0.05,-0.014846699185882568,1000000.0,-0.1459556138151706,-0.12891442302478026,1.0,1.0,-28.20347126810694,0.0,-230066578.28789207,False,False,False
itn_dev.small,,0.6,60.0,SPLADE,nDCG@10,6980,0.3525535290063942,0.1798909473965888,-0.1726625816098054,-0.05,-0.01762767645031971,1000000.0,-0.18153287591797695,-0.16379228730163387,1.0,1.0,-34.26217075492634,0.0,-220996533.8803891,False,False,False
itn_dev.small,,0.6,60.0,SPLADE,R@100,6980,0.8166905444126075,0.3325334288443171,-0.48415711556829033,-0.05,-0.04083452722063038,1000000.0,-0.49665496518465985,-0.4716592659519208,1.0,1.0,-69.53572425209332,0.0,-156851375.828786,False,False,False
itn_dev.small,,0.6,60.0,TAS-B,RR@10,6980,0.3472977213808159,0.18223421794696867,-0.16506350343384726,-0.05,-0.017364886069040793,1000000.0,-0.17412802185777274,-0.1559989850099218,1.0,1.0,-31.941485547306275,0.0,-216261271.70023724,False,False,False
itn_dev.small,,0.6,60.0,TAS-B,nDCG@10,6980,0.4106574638556805,0.20447972404547207,-0.20617773981020848,-0.05,-0.02053287319278403,1000000.0,-0.2155050247655972,-0.19685045485481978,1.0,1.0,-39.01675231087403,0.0,-210168808.14520597,False,False,False
itn_dev.small,,0.6,60.0,TAS-B,R@100,6980,0.8869149952244508,0.35500238777459414,-0.5319126074498567,-0.05,-0.04434574976122255,1000000.0,-0.5442117309448189,-0.5196134839548945,1.0,1.0,-77.71116709034938,0.0,-159385748.23214537,False,False,False
itn,test-2019_test-2020,0.15,15.0,BM25,RR@10,97,0.7986786123384061,0.7831901489117983,-0.015488463426607752,-0.05,-0.039933930616920306,1000000.0,-0.06309289160558695,0.032115964752371454,0.15530788839464235,0.15530788839464235,1.0193141839322302,0.0,-41697472.65553521,False,True,False
itn,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,97,0.4873823836823968,0.4697002425971704,-0.017682141085226342,-0.05,-0.02436911918411984,1000000.0,-0.04354030531236322,0.008176023141910533,0.30445296285253654,0.30445296285253654,0.5133213054593092,0.0,-76764318.1934256,False,True,False
itn,test-2019_test-2020,0.15,15.0,BM25,R@100,97,0.4769567428702133,0.43576807646715354,-0.04118866640305982,-0.05,-0.023847837143510665,1000000.0,-0.060578134501782455,-0.02179919830433719,0.960487597678637,0.960487597678637,-1.7752562295100172,0.0,-102374360.3064926,False,False,False
itn,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8617247586319751,-8.59106529209619e-05,-0.05,-0.04309053346424481,1000000.0,-0.024905496792189615,0.02473367548634769,0.0004321408414515381,0.0004321408414515381,3.4393603956484893,0.0,-79976527.43133292,True,True,True
itn,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5676483466243868,-0.022657983720118326,-0.05,-0.029515316517225262,1000000.0,-0.039284786584779255,-0.006031180855457393,0.2075040013005212,0.2075040013005212,0.8186599752219987,0.0,-119384608.85500129,False,True,False
itn,test-2019_test-2020,0.15,15.0,SPLADE,R@100,97,0.4689618970534333,0.42555914567927006,-0.04340275137416316,-0.05,-0.023448094852671665,1000000.0,-0.057835284111698596,-0.028970218636627732,0.9963827646628237,0.9963827646628237,-2.74447187181054,0.0,-137535416.25596648,False,False,False
itn,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067747,0.9396170839469808,0.004123711340206186,-0.05,-0.04677466863033874,1000000.0,-0.006331679236566049,0.01457910191697842,3.9356384821734694e-16,3.9356384821734694e-16,9.663195744052903,0.0,-189852716.5264749,True,True,True
