source_file,scorer,qrels_variant,threshold,pruning_percent,pipeline,metric,value,mean_full,equivalent
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.15.csv,metadata_qualt5_allmetapj,dev.small,0.15,15.0,BM25,nDCG@10,0.2427885212197231,0.229934753202334,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.15.csv,metadata_qualt5_allmetapj,dev.small,0.15,15.0,BM25,R@100,0.6616642788920726,0.6777578796561604,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.15.csv,metadata_qualt5_allmetapj,dev.small,0.15,15.0,SPLADE,RR@10,0.2924414995224436,0.2969339837176502,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.15.csv,metadata_qualt5_allmetapj,dev.small,0.15,15.0,SPLADE,nDCG@10,0.3468947932462318,0.3525535290063931,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.15.csv,metadata_qualt5_allmetapj,dev.small,0.15,15.0,SPLADE,R@100,0.7939469914040117,0.8166905444126076,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.15.csv,metadata_qualt5_allmetapj,dev.small,0.15,15.0,TAS-B,RR@10,0.3411742734343018,0.3472977213808154,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.15.csv,metadata_qualt5_allmetapj,dev.small,0.15,15.0,TAS-B,nDCG@10,0.4022231683485367,0.4106574638556753,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.15.csv,metadata_qualt5_allmetapj,dev.small,0.15,15.0,TAS-B,R@100,0.8592526265520536,0.8869149952244509,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.3.csv,metadata_qualt5_allmetapj,dev.small,0.3,30.0,BM25,RR@10,0.1995132919452399,0.1842761631873375,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.3.csv,metadata_qualt5_allmetapj,dev.small,0.3,30.0,BM25,nDCG@10,0.2413293057886395,0.229934753202334,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.3.csv,metadata_qualt5_allmetapj,dev.small,0.3,30.0,BM25,R@100,0.6332617000955111,0.6777578796561604,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.3.csv,metadata_qualt5_allmetapj,dev.small,0.3,30.0,SPLADE,RR@10,0.2859153704461715,0.2969339837176502,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.3.csv,metadata_qualt5_allmetapj,dev.small,0.3,30.0,SPLADE,nDCG@10,0.3365640229061587,0.3525535290063931,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.3.csv,metadata_qualt5_allmetapj,dev.small,0.3,30.0,SPLADE,R@100,0.7488419293218721,0.8166905444126076,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.3.csv,metadata_qualt5_allmetapj,dev.small,0.3,30.0,TAS-B,RR@10,0.3323443966889519,0.3472977213808154,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.3.csv,metadata_qualt5_allmetapj,dev.small,0.3,30.0,TAS-B,nDCG@10,0.3891938547765866,0.4106574638556753,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.3.csv,metadata_qualt5_allmetapj,dev.small,0.3,30.0,TAS-B,R@100,0.809873447946514,0.8869149952244509,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.45.csv,metadata_qualt5_allmetapj,dev.small,0.45,45.0,BM25,RR@10,0.1939043525719742,0.1842761631873375,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.45.csv,metadata_qualt5_allmetapj,dev.small,0.45,45.0,BM25,nDCG@10,0.232295958261749,0.229934753202334,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.45.csv,metadata_qualt5_allmetapj,dev.small,0.45,45.0,BM25,R@100,0.5816380133715378,0.6777578796561604,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.45.csv,metadata_qualt5_allmetapj,dev.small,0.45,45.0,SPLADE,RR@10,0.2702154113794509,0.2969339837176502,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.45.csv,metadata_qualt5_allmetapj,dev.small,0.45,45.0,SPLADE,nDCG@10,0.3154876944458206,0.3525535290063931,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.45.csv,metadata_qualt5_allmetapj,dev.small,0.45,45.0,SPLADE,R@100,0.6802889207258834,0.8166905444126076,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.45.csv,metadata_qualt5_allmetapj,dev.small,0.45,45.0,TAS-B,RR@10,0.3136974689589292,0.3472977213808154,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.45.csv,metadata_qualt5_allmetapj,dev.small,0.45,45.0,TAS-B,nDCG@10,0.3640397292967745,0.4106574638556753,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.45.csv,metadata_qualt5_allmetapj,dev.small,0.45,45.0,TAS-B,R@100,0.7289995224450809,0.8869149952244509,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.6.csv,metadata_qualt5_allmetapj,dev.small,0.6,60.0,BM25,RR@10,0.1778476486105424,0.1842761631873375,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.6.csv,metadata_qualt5_allmetapj,dev.small,0.6,60.0,BM25,nDCG@10,0.2101434680733396,0.229934753202334,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.6.csv,metadata_qualt5_allmetapj,dev.small,0.6,60.0,BM25,R@100,0.5007521489971347,0.6777578796561604,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.6.csv,metadata_qualt5_allmetapj,dev.small,0.6,60.0,SPLADE,RR@10,0.2386951948878881,0.2969339837176502,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.6.csv,metadata_qualt5_allmetapj,dev.small,0.6,60.0,SPLADE,nDCG@10,0.277064892384285,0.3525535290063931,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.6.csv,metadata_qualt5_allmetapj,dev.small,0.6,60.0,SPLADE,R@100,0.5780444126074499,0.8166905444126076,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.6.csv,metadata_qualt5_allmetapj,dev.small,0.6,60.0,TAS-B,RR@10,0.278031905216718,0.3472977213808154,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.6.csv,metadata_qualt5_allmetapj,dev.small,0.6,60.0,TAS-B,nDCG@10,0.3196783424863626,0.4106574638556753,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_dev.small_0.6.csv,metadata_qualt5_allmetapj,dev.small,0.6,60.0,TAS-B,R@100,0.6135625596943649,0.8869149952244509,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.15,15.0,BM25,RR@10,0.8104197349042711,0.798678612338406,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,0.504117814228592,0.4873823836823968,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.15,15.0,BM25,R@100,0.4604674272819952,0.4769567428702132,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,0.8584601538209787,0.8618106692848961,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,0.5875445922458298,0.5903063303445051,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.15,15.0,SPLADE,R@100,0.4498004477463541,0.4689618970534333,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,0.9396170839469808,0.9354933726067746,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,0.6962167301436933,0.697936757957595,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.15.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.15,15.0,TAS-B,R@100,0.5269270522874306,0.553444309695361,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.3,30.0,BM25,RR@10,0.8064555719194894,0.798678612338406,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,0.5036508351076413,0.4873823836823968,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.3,30.0,BM25,R@100,0.4325704843997735,0.4769567428702132,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,0.8608492881688758,0.8618106692848961,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,0.5769041201700935,0.5903063303445051,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.3,30.0,SPLADE,R@100,0.4219003632169031,0.4689618970534333,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,0.9421944035346096,0.9354933726067746,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.3,30.0,TAS-B,nDCG@10,0.6787425887670951,0.697936757957595,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.3.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.3,30.0,TAS-B,R@100,0.4916246264002033,0.553444309695361,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.45,45.0,BM25,RR@10,0.815750286368843,0.798678612338406,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.45,45.0,BM25,nDCG@10,0.4887505408558479,0.4873823836823968,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.45,45.0,BM25,R@100,0.3944071946530481,0.4769567428702132,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,0.8532768777614139,0.8618106692848961,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.45,45.0,SPLADE,nDCG@10,0.5597589944119342,0.5903063303445051,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.45,45.0,SPLADE,R@100,0.3706100139033779,0.4689618970534333,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,0.9378988708885616,0.9354933726067746,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.45,45.0,TAS-B,nDCG@10,0.6560914488542653,0.697936757957595,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.45.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.45,45.0,TAS-B,R@100,0.42831245384554,0.553444309695361,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.6,60.0,BM25,RR@10,0.7924807723776796,0.798678612338406,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.6,60.0,BM25,nDCG@10,0.4659806001896914,0.4873823836823968,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.6,60.0,BM25,R@100,0.3314481241583005,0.4769567428702132,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.6,60.0,SPLADE,RR@10,0.8023727704140076,0.8618106692848961,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.6,60.0,SPLADE,nDCG@10,0.5253841176434497,0.5903063303445051,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.6,60.0,SPLADE,R@100,0.3111982040951323,0.4689618970534333,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.6,60.0,TAS-B,RR@10,0.9341924398625427,0.9354933726067746,True
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.6,60.0,TAS-B,nDCG@10,0.6140530651766453,0.697936757957595,False
compare_all_metadata_qualt5_ALLMETAPJ_ck1_test-2019_test-2020_0.6.csv,metadata_qualt5_allmetapj,test-2019_test-2020,0.6,60.0,TAS-B,R@100,0.352590456308577,0.553444309695361,False
